Product Link,Brand Name,Product Type,Country of Origin,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Prescription Type,Manufacturer Details,Suited For,Glass Color
https://www.lenskart.com/lenskart-blu-lb-e14271-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14271,"Extra Wide
?",143 mm,52-20-141,Green,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14271-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14271,"Extra Wide
?",143 mm,52-20-141,Black,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14284-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14284,"Wide
?",138 mm,53-17-142,Black Blue,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Midnight Blue,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14284-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14284,"Wide
?",138 mm,53-17-142,Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14284-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14284,"Wide
?",138 mm,53-17-142,Black,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-n-c32-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Dark Night,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Dark Night,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14283-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14283,"Medium
?",135 mm,52-15-142,Green,"15.6 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-n-c40-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Navy,"18 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Navy,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14284-c4-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14284,"Wide
?",138 mm,53-17-142,Gray Transparent,"17 gm
?",,TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Gray Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14452-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14452,"Wide
?",140 mm,52-16-142,Green,"17.6 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Women,40 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14452-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14452,"Wide
?",140 mm,52-16-142,Black,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Women,40 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-xw-c43-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,52-20-150,Jade Green,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Jade Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c4-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Medium
?",136 mm,48-21-142,Crystal Transparent,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14454-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14454,"Medium
?",137 mm,50-19-142,Black,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Medium
?",136 mm,48-21-142,Black,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Medium
?",136 mm,48-21-142,Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14452-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14452,"Wide
?",139 mm,52-16-142,Crystal Transparent,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Women,41 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Medium
?",136 mm,48-21-142,Navy Blue,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14454-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14454,"Medium
?",137 mm,52-19-142,Blue,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-xw-c45-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,52-20-150,Navy,"20 gm
?","Average
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Navy,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14785-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14785,"Extra Wide
?",142 mm,52-18-145,Black,"21 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14785-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14785,"Extra Wide
?",142 mm,52-18-145,Crystal Transparent,"20 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14785-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14785,"Extra Wide
?",142 mm,52-18-145,Blue,"21 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Silver,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14454-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14454,"Medium
?",137 mm,50-19-142,Green,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14787-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14787,"Wide
?",140 mm,50-21-145,Black,"21 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14787-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14787,"Wide
?",140 mm,52-18-140,Crystal Transparent,"21 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14789-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14789,"Medium
?",136 mm,48-20-140,Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Gold,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14789-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14789,"Medium
?",136 mm,48-20-140,Black,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14792-c1-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14792,"Medium
?",134 mm,49-19-140,Crystal Transparent,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14789-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14789,"Medium
?",136 mm,48-20-140,Navy Blue,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Silver,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13739-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13739,"Medium
?",137 mm,53-17-142,Crystal Transparent,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13739-c4-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13739,"Medium
?",137 mm,53-17-142,Green,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14792-c2-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14792,"Medium
?",134 mm,49-19-140,Sky Blue,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","Stainless Steel
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Dark Gunmetal,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14791-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14791,"Medium
?",135 mm,51-17-140,White,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Women,39 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14792-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14792,"Narrow
?",133 mm,49-19-140,Black,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14061-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14061,"Wide
?",141 mm,52-20-142,Black,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14061-c4-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14061,"Extra Wide
?",142 mm,52-20-142,Green,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13736-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13736,"Medium
?",136 mm,49-19-140,Crystal Transparent,"17 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13738-c4-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13738,"Medium
?",134 mm,52-15-142,White,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,BLU COMPUTER GLASSES,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,White,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13739-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13739,"Medium
?",137 mm,53-17-142,Navy Blue,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-n-c30-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Ocean Blue,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Ocean Blue,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-w-c50-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,India,LB E14058-W,"Medium
?",139 mm,50-20-150,Flamingo,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Flamingo,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-xw-c50-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,52-20-145,Flamingo,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Flamingo,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-n-c49-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Flamingo,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Flamingo,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13740-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13740,"Wide
?",139 mm,52-17-142,Blue,"19 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-lb-e14058-xw-c46-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,52-20-150,Ocean Blue,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Ocean Blue,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13738-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13738,"Medium
?",134 mm,52-15-142,Sky Blue,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-w-c52-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,India,LB E14058-W,"Medium
?",139 mm,50-20-150,Turquoise,"20 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Turquoise,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-n-c51-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Turquoise,"18 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Turquoise,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e13738-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E13738,"Medium
?",135 mm,52-15-142,Green,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Light Green,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-xw-c53-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,50-20-150,Turquoise,"20 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Lenskart HUSTLR,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Turquoise,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14059-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,,LB E14059,"Wide
?",139 mm,49-20-145,Crystal Transparent,"20 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Transparent,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14521-c3-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,,LB E14521,"Narrow
?",133 mm,54-14-138,Gold,"23 gm
?","Average
?",Stainless Steel (Simple Matte & Shiny),"Stainless Steel
?","Stainless Steel
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Gold,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14452-c6-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14452,"Wide
?",140 mm,53-17-142,Turquoise,"16 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Reading,Reading,Others,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Navy Blue,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c6-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Wide
?",139 mm,52-17-142,Navy Blue,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-n-c3-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Electric Green,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Lenskart HUSTLR,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Electric Green,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-w-c2-eyeglasses.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-W,"Medium
?",139 mm,50-20-150,Electric Green,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Lenskart HUSTLR,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Electric Green,,,,
https://www.lenskart.com/lenskart-hustlr-lb-e-14058-w-c2-eye.html,Lenskart Hustlr Screen Glasses,Eyeglasses,,LB E14058-W,"Medium
?",139 mm,50-20-150,Dusty Rose,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Dusty Rose,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-xwn-c4-eye.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-XW,"Extra Wide
?",144 mm,52-20-150,Military Green,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Lenskart HUSTLR,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Military Green,No Power,,,
https://www.lenskart.com/lenskart-blu-lb-e14453-c5-eyeglasses.html,Lenskart BLU Screen Glasses,Zero Power Screen Glasses,India,LB E14453,"Wide
?",139 mm,52-17-142,Bottle Green,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Bottle Green,No Power,,,
https://www.lenskart.com/lenskart-hustlr-lb-e14058-nnn-c4-eye.html,Lenskart Hustlr Screen Glasses,Zero Power Screen Glasses,,LB E14058-N,"Narrow
?",134 mm,46-20-145,Military Green,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Military Green,No Power,,,
