Product Link,Brand Name,Product Type,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Prescription Type,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Country of Origin,Manufacturer Details,,Suited For,Glass Color,Lens Technology,Lens Material,Power
https://www.lenskart.com/lenskart-hp-d15011-c17-eye.html,Hooper,Eyeglasses,HP D15011,"8-12 yrs
?",125 mm,46-18-130,Ocean Blue,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Single Vision,Light-Weight,Light-Weight,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Ocean Blue,,,,,,,,
https://www.lenskart.com/hooper-hp-e17638-m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17638-M,"5-8 yrs
?",122 mm,47-16-125,Blue Transparent,"18 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Single Vision,Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Sky Blue,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e10004l-navy-blue-eyeglasses.html,Hooper,Eyeglasses,HP E10004L,"8-12 yrs
?",124 mm,46-16-125,Purple,"13 gm
?",,TR90,"TR90
?","TR90
?",Bifocal / Progressive,,,Hooper Flex,,Kids,36 mm,New,Purple,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17639-l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17639-L,"8-12 yrs
?",127 mm,50-14-130,Purple Transparent,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Purple Transparent,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17244l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17244L,"Teens
?",133 mm,48-18-145,Black,"14 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,42 mm,New,Black,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/lenskart-hp-e15011-c15-eye-dup.html,Hooper,Eyeglasses,HP E15011,"8-12 yrs
?",125 mm,46-18-130,Light Gray,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Light-Weight,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Dark Gray,,,,,,,,
https://www.lenskart.com/hooper-hp-e17240l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17240L,"8-12 yrs
?",130 mm,52-12-138,Sky Blue,"11 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,34 mm,New,Navy Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17699-c1-eyeglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lenskart.com/lenskart-lk-e18482-blue-eyeglasses.html,Hooper,Eyeglasses,LK E18482,"Extra Narrow
?",125 mm,47-16-136,Blue,"20 gm
?",,TR90,"TR90
?","Acetate
?",Bifocal / Progressive,,,Hooper IP,,Unisex,33 mm,New,Blue,,,,,,,,
https://www.lenskart.com/hooper-hp-e17640-m-c2-eyeglasses.html,,,HP E17640-M,"5-8 yrs
?",120 mm,47-14-125,Blue Transparent,"19 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Single Vision,Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,34 mm,New,Sky Blue,,,Eyeglasses,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17640-l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17640-L,"8-12 yrs
?",125 mm,49-15-130,Purple Transparent,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Purple Transparent,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/lenskart-hustlr-hp-e15011l-c1-eyeglasses-dup.html,Hooper,Eyeglasses,HP E15011,"8-12 yrs
?",125 mm,46-17-130,Black,"14 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Dark Night,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17639-m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17639-M,"5-8 yrs
?",124 mm,48-14-125,Purple,"20 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Purple,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e15083m-c11-eyeglasses.html,Hooper,Eyeglasses,HP E15083M,"5-8 yrs
?",122 mm,44-18-125,Purple,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Colorful,Kids,Hooper Flex,"1 Year Manufacturer Warranty
?",Kids,37 mm,New,Demi,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e10084l-black-eyeglasses.html,Hooper,Eyeglasses,HP E10084L,"8-12 yrs
?",130 mm,48-17-125,Black,"14 gm
?",,TR90,"TR90
?","TR90
?",Bifocal / Progressive,,,Hooper Flex,,Kids,38 mm,New,Black,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/lenskart-lk-e18481-black-eyeglasses.html,Hooper,Eyeglasses,LK E18481,"Narrow
?",132 mm,51-15-136,Black,"20 gm
?",,TR90,"TR90
?","Acetate
?",Bifocal / Progressive,,,Hooper IP,,Unisex,37 mm,New,Red,,,,,,,,
https://www.lenskart.com/hooper-hp-e17639-l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17639-L,"8-12 yrs
?",127 mm,50-14-130,,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Navy Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17640-l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17640-L,"8-12 yrs
?",125 mm,49-15-130,,"20 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Navy Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315s-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Pink,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Baby Pink,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/lenskart-lk-e-16266-c1-eyeglasses.html,Hooper,Eyeglasses,LK E16266,"8-12 yrs
?",125 mm,46-20-130,Dark Brown,"15 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Kids,Premium,Hooper IP,,Kids,39 mm,New,White,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17639-m-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17639-M,"5-8 yrs
?",124 mm,48-14-125,,"20 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Navy Blue,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/lenskart-lk-e-16262-c1-eyeglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lenskart.com/hooper-hp-e17639-xn-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17639-XN,"Teens
?",131 mm,51-14-135,Purple,"22 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Purple,,,,"Teens
?",,,,
https://www.lenskart.com/lenskart-lk-e-16268-c1-eyeglasses.html,Hooper,Eyeglasses,LK E16268,"5-8 yrs
?",124 mm,47-15-130,Black,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Kids,Premium,Hooper IP,,Kids,34 mm,New,Yellow,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17639-xn-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17639-XN,"Teens
?",131 mm,51-14-135,,"22 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Navy Blue,,,,"Teens
?",,,,
https://www.lenskart.com/lenskart-lk-e-16261-c1-eyeglasses.html,Hooper,Eyeglasses,LK E16261,"5-8 yrs
?",122 mm,45-16-130,Red,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper IP,,Kids,38 mm,New,Red,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315l-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17315L,"Teens
?",131 mm,50-15-135,Light Gray,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Light Gray,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313s-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Navy Blue,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17325-l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17325L,"8-12 yrs
?",129 mm,49-16-135,Sky Blue,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,43 mm,New,Sky Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17640-xn-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17640-XN,"8-12 yrs
?",128 mm,50-15-135,,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Single Vision,,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Navy Blue,,,,"Teens
?",,,,
https://www.lenskart.com/lenskart-lk-e-16260-c1-eyeglasses.html,Hooper,Eyeglasses,LK E16260,"8-12 yrs
?",125 mm,47-15-130,Yellow,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper IP,,Kids,33 mm,New,Yellow,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17324-m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17324M,"8-12 yrs
?",125 mm,47-16-135,Silver,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Gray Transparent,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17324-m-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17324M,"8-12 yrs
?",125 mm,47-16-135,Red,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Red,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17314s-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17314S,"2-5 yrs
?",111 mm,41-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Black,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/lenskart-lk-e-16254-c1-eyeglasses.html,Hooper,Eyeglasses,LK E16254,"5-8 yrs
?",122 mm,47-14-130,Sky Blue,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Kids,Premium,Hooper IP,,Kids,32 mm,New,Demi,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312s-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Cool Grey and Red,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Red,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315m-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Light Gray,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Light Gray,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17314s-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17314S,"2-5 yrs
?",111 mm,41-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Navy Blue,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315s-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Ocean Blue,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313l-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17313L,"Teens
?",131 mm,50-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Red,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17314m-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17314M,"5-8 yrs
?",119 mm,44-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,39 mm,New,Black,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17313M,"5-8 yrs
?",123 mm,47-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Black,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315s-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Light Gray,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Light Gray,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313s-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Cool Grey and Red,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Red,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315m-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Sky Blue,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Ocean Blue,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17315L,"Teens
?",131 mm,50-15-135,Sky Blue,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Ocean Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311s-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17311S,"2-5 yrs
?",116 mm,43-13-130,Black,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Black,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312s-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Navy Blue,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313m-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17313M,"5-8 yrs
?",123 mm,47-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Red,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e14910s-c3-eyeglasses.html,Hooper Online,Eyeglasses,HP E14910S,"2-5 yrs
?",108 mm,39-16-120,Green,"12 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,30 mm,New,Green Transparent,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311s-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17311S,"2-5 yrs
?",115 mm,43-13-130,Light Gray,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Light Gray,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e14910s-c2-eyeglasses.html,Hooper Online,Eyeglasses,HP E14910S,"2-5 yrs
?",108 mm,39-16-120,Purple Transparent,"12 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,30 mm,New,Pink Transparent,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17324-l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17324L,"8-12 yrs
?",129 mm,49-16-135,Red,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,42 mm,New,Red,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311s-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17311S,"2-5 yrs
?",116 mm,43-13-130,Pink,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Baby Pink,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17315L,"Teens
?",131 mm,50-15-135,Pink,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Baby Pink,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311m-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17311M,"5-8 yrs
?",124 mm,47-14-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Black,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17314s-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17314S,"2-5 yrs
?",112 mm,41-14-130,Lavender,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Lavender,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17312L,"Teens
?",131 mm,50-15-135,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Navy Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311l-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17311L,"Teens
?",131 mm,50-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Black,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17313L,"Teens
?",131 mm,50-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Black,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312m-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17312M,"5-8 yrs
?",121 mm,47-15-135,Sky Blue,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Navy Blue,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313s-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Black,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17315m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Pink,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Baby Pink,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312s-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Black,,,,"2-5 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312l-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17312L,"Teens
?",131 mm,50-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Red,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312m-c3-eyeglasses.html,Hooper,Eyeglasses,HP E17312M,"5-8 yrs
?",121 mm,47-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Red,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17313l-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17313L,"Teens
?",131 mm,50-15-135,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Navy Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/lenskart-hp-e15011-c17-eye-dup.html,Hooper,Eyeglasses,HP E15011,"8-12 yrs
?",125 mm,46-18-130,Navy Blue,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Light-Weight,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Navy Blue,,,,,,,,
https://www.lenskart.com/hooper-hp-e17314m-c1-eyeglasses.html,Hooper,Eyeglasses,HP E17314M,"5-8 yrs
?",119 mm,44-15-135,Lavender,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,39 mm,New,Lavender,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17324-l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17324L,"8-12 yrs
?",129 mm,49-16-135,Silver,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,43 mm,New,Gray Transparent,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17312m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17312M,"5-8 yrs
?",121 mm,47-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Black,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17311l-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17311L,"Teens
?",131 mm,50-15-135,Light Gray,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Light Gray,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e17314m-c2-eyeglasses.html,Hooper,Eyeglasses,HP E17314M,"5-8 yrs
?",119 mm,44-15-135,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Single Vision,Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,39 mm,New,Navy Blue,,,,"5-8 yrs
?",,,,
https://www.lenskart.com/lenskart-hustlr-hp-e15011l-c4-eye-dup.html,Hooper,Eyeglasses,HP E15011,"8-12 yrs
?",125 mm,46-17-130,Sky Blue,"14 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Sky Blue,,,,"8-12 yrs
?",,,,
https://www.lenskart.com/hooper-hp-e14909s-c3-eyeglasses.html,Hooper Online,Eyeglasses,HP E14909S,"2-5 yrs
?",113 mm,42-16-120,Green,"13 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Kids,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,37 mm,New,Green Transparent,,,,"2-5 yrs
?",,,,
